"N","age.c","ht.c"
0,-0.840772551484406,-0.0849262710802627
1,-1.35948223620653,0.0420781159999675
1,0.183496644720435,-0.0400095359492453
1,1.96916873194277,-0.0850248000598052
1,0.71803979203105,-0.198296116710507
1,-1.40610885247588,0.0629835878730007
1,-1.88200876861811,0.0665574192370124
0,1.47853071894497,0.109924655534633
3,0.351905143819749,0.0328672732654216
2,0.139956709928811,0.077463499971588
1,0.310498265549541,-0.050167732777435
3,1.97498386353254,0.0363484558250393
3,0.591205034404993,0.0280814583684772
1,1.27020478621125,-0.0577962955198277
2,0.301033904775977,0.156395384705175
0,-1.96772062871605,0.0214252625370686
0,0.461349449120462,-0.0998186264740656
2,0.0994496904313564,-0.0300346697547987
1,1.59650724194944,0.0592081045691728
1,-0.195863553322852,-0.0418984501460317
0,1.09005570132285,0.160727946606812
2,-0.384197768755257,-0.0881970178904014
3,1.1376591399312,0.034472804176277
2,-0.313555329106748,-0.103849166582837
3,-1.72218279540539,0.113662136241182
3,0.547786852344871,0.0376726529058486
1,0.937345832586288,0.00667967552188475
3,0.708736992441118,0.0292325110077742
1,-0.339607577770948,0.00187382095154942
3,1.96985322702676,-0.000469985806981432
1,1.7848831359297,0.100968318419211
4,-1.57076279725879,0.0654016451930213
4,1.44140454009175,0.106040490476141
1,-1.04931305255741,0.182438201588013
1,1.99853149242699,0.0782280174224455
2,-0.88492017891258,0.0369722726160751
1,0.127633947879076,0.00032188237854891
2,-1.51044923439622,-0.00899174584501949
1,1.74611760582775,-0.0777296700077221
2,0.894301210530102,0.05237059647313
0,-1.57398317009211,0.146139065002068
2,-1.01970652490854,-0.0431083410047362
1,0.817072680220008,-0.0812300968097803
1,-0.560860808938742,-0.20267170855241
2,-1.12168712262064,-0.08579995971595
3,-1.41818914562464,0.00638288741881299
2,-1.78685726877302,-0.0964324898566223
1,-1.0062011834234,-0.00520902355405284
2,0.549127128906548,-0.151031612980027
3,-1.49272531457245,0.106132686605755
5,-1.95396139007062,-0.145465477749976
1,-1.89381328690797,-0.0414136013078044
0,-1.43363625369966,-0.205122471350564
4,-0.0800060117617249,0.00598063926526904
0,-0.562250139191747,0.0150551096061287
3,0.622160012833774,-0.035848799654296
3,-1.51417463552207,-0.0175465976614787
2,1.67296122107655,0.23423064970767
2,-1.36049447674304,-0.029324135743156
2,1.01843867637217,0.117348970340898
4,0.223100330680609,-0.0586456069523498
2,-1.13550642877817,0.0436851251173895
1,0.0835343142971396,0.0450144015603686
2,-0.397906999103725,0.0766383638556205
3,1.48198839463294,-0.0942611688885205
1,-1.26841301657259,0.0511146496805537
1,-1.47576200030744,-0.074549685549023
0,0.0902637420222163,0.0464255341696269
3,1.37387148384005,0.161020646878856
1,1.05708168353885,-0.220494309300474
1,1.90643903519958,0.0752021928228799
1,0.051468962803483,0.0134477023785236
2,0.552309458144009,-0.0175737834287422
2,-0.969036441296339,0.148051961755102
0,-1.00755828432739,0.113111309072745
2,1.29098825249821,0.0203718062552418
2,0.150620680302382,0.03793058084853
0,1.89220621623099,-0.0255234909169001
0,-0.782813590951264,0.100055379093164
5,-0.715687114745378,-0.0741887653688148
0,-0.539286682382226,-0.145951885039888
1,0.326139027252793,0.12048513780749
1,-0.146510156802833,0.156012537287645
4,-0.536969291977584,-0.0599394946384132
4,-1.87567700073123,-0.143761587876515
2,-0.765417917631567,0.0657444062754526
1,-0.636898690834641,0.0650815562531892
0,-0.0406537409871817,0.0199311041216306
3,0.286709189414978,-0.0593993611869221
2,1.33100762683898,0.0384751652931907
0,-0.275957822799683,-0.0926331690097004
3,-1.22599420789629,-0.09085190188088
0,1.04801283497363,-0.273795215121666
2,-0.00418091285973787,-0.0408653830919948
3,1.06417506188154,-0.0578485237871538
1,1.60661945864558,-0.249053081874105
1,-0.974327679723501,-0.0614866405562109
2,-0.0138959186151624,-0.146592075351134
0,1.04194369912148,0.0566709129734089
0,-1.65467146411538,0.127066981171276
0,-1.92487013339996,-0.14929441422418
1,-0.456280845217407,0.0180463107191815
1,1.74884332995862,0.0662920533394855
2,-1.78822950553149,0.0693687085736643
1,-0.475629777647555,0.00952575909616571
2,-1.87521866615862,-0.0941871738095836
2,0.179094537161291,-0.224232303466788
0,-0.645947965793312,0.0119781004638451
1,0.839510835707188,-0.118600292553727
0,-1.47244992572814,-0.0898400295642036
1,-0.512409504503012,0.0541068242479847
3,1.3548727389425,-0.105138925354018
0,-0.442976669408381,-0.114226407498762
7,-1.00695924647152,-0.0977290700650502
1,1.55194420740008,0.056680205099769
1,-1.51291665993631,-0.00384721975174207
3,1.68279933556914,0.186756227115605
1,-1.94717503990978,0.0409453926440675
5,-0.457112823612988,-0.0751730324199175
1,0.876483671367168,0.182125902604314
2,-0.325157202780247,0.0757648030187754
2,-0.79995103366673,-0.0190045984844407
2,-0.802194551564753,-0.0211322850623691
2,-0.193288058973849,0.0387935805592565
0,0.972692193463445,0.107445439455968
2,-1.07025560270995,0.0362820336304539
1,-1.63265417609364,0.0460660763349501
2,0.728635015897453,-0.0534063162473631
2,-0.494183129630983,0.0145616035151106
2,1.7645397791639,-0.0807709556289878
3,-0.439236854203045,0.00912195831002549
1,-1.44703085906804,-0.0236106242605935
6,1.40603312756866,-0.258483918156695
2,1.6349458405748,0.0117821529241702
0,0.822018517181277,-0.00420178676511707
3,1.35526413284242,-0.0848672715111194
1,-0.867073896341026,0.180837254421111
1,-1.19911724422127,0.0512213334761451
0,-0.73983895406127,0.0578816348700022
3,1.9459656085819,0.0178693549794295
3,1.71949343476444,0.024810336923766
3,1.22864228207618,0.117703903814312
3,1.2842502919957,0.083172270266427
0,0.100457925349474,0.0652072350716066
5,0.649866255931556,-0.215436090587308
6,0.703136109746993,0.0999060134362764
0,-0.492851973511279,-0.0308637705231503
3,-0.584714819677174,0.148914625170577
1,0.584151493385434,-0.0357941803581326
3,1.96912706363946,-0.0099456231134738
4,-0.40240039024502,0.0495878989421281
3,-0.410727523267269,0.195782208126908
3,1.47022477257997,-0.122548815981874
1,-1.71421787235886,0.0191448237863807
7,1.09318206645548,0.139083595420938
1,1.19286939594895,-0.0471550683427238
0,1.49036392848939,-0.0420982969307773
1,1.87004072219133,0.0191311538304386
3,0.173982960171998,-0.0441500255121182
1,-1.46199128683656,0.132875958343985
3,-1.25037485640496,0.0404433323759008
1,-0.00293274503201246,0.213977743224726
2,0.554391331970692,0.0974898721833999
4,1.27847533114254,0.0276752476023123
2,-1.62202081084251,0.11796183372456
2,-1.84365826752037,0.0764167206462179
1,0.886089094914496,-0.0725318312568259
2,-1.9877792429179,0.0234503221650832
1,0.741777869872749,0.1211811613802
1,1.86403681244701,-0.20685643923687
2,-1.26582189835608,-0.0865538504232016
1,-1.88478209916502,-0.0663604432968888
1,1.79332145582885,-0.0973789829442077
6,1.64812212437391,-0.0534617814924504
5,-1.72812342178077,-0.169521108460225
1,0.195513834245503,0.156047298392874
3,1.98128590453416,0.0819616673221191
0,1.13805139344186,0.0458431441513163
3,-1.9166445247829,-0.0532725017868821
2,1.91601483616978,0.0864919492092773
3,0.245101102627814,0.00513275968096139
1,0.291416167281568,0.0776570406777919
0,-1.08793810009956,0.144963511168846
2,-0.804877110756934,0.00411713425237137
3,-0.332541060633957,-0.105570654978735
4,0.697217120788991,0.0913215464625148
3,-1.4942354047671,0.0677985337657059
1,1.25915893353522,0.0533600412573449
3,1.55228537414223,0.110663845986451
1,-1.44277277961373,-0.15750106729577
2,1.73423287458718,-0.065289140707919
2,-0.585235496982932,-0.00798057286208198
3,0.677252222783864,-0.0977425245494163
1,-1.1785407923162,0.142779480874786
2,-0.474706805311143,0.0800747441371259
1,-1.93121742177755,0.118596103533961
0,-1.44237136654556,-0.00250537934405792
1,-1.23932067025453,0.051539618228728
3,1.19008698128164,0.143072848630977
1,-1.4483256591484,0.0414005756115314
4,1.92261646222323,0.0280099937850862
2,0.0206629037857056,0.0913551243051209
1,-0.808487697504461,0.0493643436861213
2,-1.51327386964113,-0.103819096395465
1,-1.03948682453483,0.00886810321809461
2,-1.67096065264195,-0.0268869643972367
2,-1.1277526197955,-0.15737915300225
1,0.345795791596174,-0.0359819087181776
2,1.51033765356988,-0.147083004488041
3,1.07763237971812,0.0634043721808339
0,-1.65933005325496,0.05452864955181
2,-0.197633261792362,0.153488817666282
2,0.471840520389378,-0.0797571453636678
4,-1.47388676647097,-0.157208859098943
3,-0.152772236615419,-0.0840583848548396
1,-0.350480506196618,0.0547695733830746
0,0.580771118402481,-0.0408675223297716
2,0.183728286996484,0.0342527914765218
5,-1.57684547826648,0.122990752614577
2,-0.738233138807118,-0.0286999831818651
1,-1.21308188233525,-0.0743269006933512
2,-0.599435524083674,0.110391797162483
2,0.881069504655898,0.147441348448999
2,-1.732665409334,-0.0690995487118277
1,1.24066935572773,-0.133831678469097
2,-0.265599810518324,-0.0880864514467086
2,0.683414941653609,-0.0669483291553037
2,1.52321886923164,-0.0695670604197705
2,-1.3635020237416,0.206026752665305
0,-0.944939227774739,-0.189883573437661
1,-1.54092631489038,0.222901833398069
4,-0.557498272508383,-0.186724754544619
0,-0.0247880816459656,0.0597470774322766
2,-1.59753606747836,0.144903378889474
1,1.12809567246586,0.00452925163160178
2,0.247551607899368,-0.0964489991277154
1,-0.778501520864666,0.17847714612985
2,1.81917348410934,0.182686431730523
3,1.50396862532943,0.114025597108768
1,0.872038553468883,-0.166235764330334
1,1.12725547049195,0.00502236188377059
1,1.15428916923702,0.0636808938273803
1,-1.38226363249123,0.0409907067259327
2,-0.569112525321543,0.120120105810636
2,-0.016175894998014,-0.0926486798423963
1,1.64695768151432,-0.0473916200221042
1,1.98138201981783,-0.00479972811752583
0,0.403854227624834,0.000939064807156331
1,-1.3932299092412,0.0676667675625435
3,1.12013525981456,0.0752431636818973
0,-0.868872446939349,-0.105767096970277
2,1.58474442921579,0.0339257798196835
2,-1.76999309659004,0.049248843807165
2,-1.42729915585369,-0.0334666311119333
1,-1.72383181937039,-0.05800617558357
2,-0.552542680874467,0.0421958250858641
2,0.234372895210981,0.0701633505660935
0,1.65404736623168,0.0485322308650653
6,1.24586646538228,-0.159297134759527
1,-1.21876963041723,0.132529506963936
1,0.96273232344538,0.00783986795698688
0,-0.817906054668128,-0.0651159707496481
1,-1.76862935349345,0.115946155331546
2,0.521593878045678,-0.123321142742263
3,0.92909093759954,0.226374765796214
6,0.867672421038151,-0.0360419307784297
1,-0.524852490052581,-0.0484547314392318
4,0.691669598221779,-0.0407587350139746
1,-1.47917056828737,0.0886282904378497
3,-1.2246398255229,-0.0295145266793184
2,1.09669265523553,-0.223705234849535
3,0.71687004994601,-0.0489094852671704
0,-0.751482247374952,0.095555255074335
2,-0.966295936144888,0.0602520196565008
1,-1.79528042022139,0.173608422646186
0,-1.3740133009851,-0.0689400802269557
2,0.24647672008723,-0.187606151569978
5,0.101782876066864,0.0160811844789641
3,-0.704495511949062,0.150890572879795
0,-1.28927957825363,-0.0135925990162874
1,-0.356051866896451,0.00755723987422341
1,-1.12452347017825,-0.188185302791786
1,-0.293670011684299,-0.103803359248168
1,-1.24608648661524,0.0375360701418914
2,-1.57466090563685,-0.0075864771597286
4,-1.47134552057832,-0.102597877492288
3,1.16320839524269,-0.0669027925004566
3,-0.0769080212339759,0.00461111107797207
3,1.37338043097407,0.00694247225339262
0,-1.02304596267641,0.0449093544556798
3,1.25131193269044,-0.0175121835151736
1,-0.0786965135484934,-0.0126062711570942
3,-1.07826799061149,0.0492588840837069
2,-1.74484360497445,0.0586302319950764
3,-0.657519804313779,-0.0855609471626178
3,1.40981556288898,0.0355466282439547
2,-0.931102504953742,0.120064557928657
1,1.2871447103098,0.11956032014416
2,-0.683688612654805,-0.0174386236441767
3,1.60376598220319,0.185356428637112
1,-0.499751999042928,0.119870180149217
2,1.33497297856957,-0.241022833027585
1,0.0306448042392731,-0.0649607745210384
2,0.272329250350595,-0.122408591010254
3,1.56825866177678,0.0528724724985108
2,-1.82404267694801,0.0678294874016605
1,1.06308867316693,-0.117317998285153
1,0.105408912524581,0.0351691314213181
1,0.981807733885944,-0.0953120297859784
2,1.38328378647566,0.008868224926037
1,-0.134816130623221,-0.0571045246849355
2,1.86693611461669,0.0512189214279752
2,-0.661509352736175,-0.0250556668035151
3,0.772958064451814,0.0479543123611987
2,1.90282627567649,-0.107659714012276
1,1.12377204280347,-0.106453544372848
1,-0.764251953922212,-0.0366422107894093
0,-0.0952213946729898,-0.0561882981124315
1,-1.62766989786178,0.0816913759837683
3,-0.233179989270866,0.0302867990311155
2,-1.83035886287689,-0.0991486383350966
2,-0.211766302585602,-0.103125510161931
1,-0.313498402014375,0.0745631098899426
3,-0.202048826962709,-0.0455939653624623
1,0.849061878398061,0.0992756876849132
2,-0.603102066554129,-0.0848070456078653
2,1.13962560519576,0.052468348610444
1,-1.96450824569911,-0.0332858037861657
1,-1.71753763500601,0.0388628960509252
2,-0.707269467413425,0.0398239029640124
2,-1.94302273541689,0.0237369550920641
5,1.85006182547659,0.00657306720110751
3,1.46368716843426,-0.0670797284134084
0,-0.721965156495571,-0.227295689281661
2,0.407894067466259,0.127303160698256
0,0.115657016634941,-0.0179435936778808
0,-1.32649632636458,0.00507518738475343
2,-1.18914449308068,0.0454985089906828
2,-1.50862330943346,0.112378782210288
2,1.98597116302699,-0.078757937630866
4,-0.640594212338328,0.109893295042056
3,0.367607620544732,-0.0225899759828398
2,1.50559500325471,0.056546632181905
4,-0.491834099404514,-0.0526000730302695
1,-0.455718376673758,0.0719421908043769
2,-0.626283150166273,-0.224634927608062
2,0.11632395349443,-0.021573304982483
2,0.295063955709338,0.00854015105560046
1,-0.127952495589852,-0.188178832955234
1,1.07412255555391,0.0840460142161163
2,1.87135081458837,-0.0635562637239923
3,1.13670885190368,0.0336567144139783
2,-1.55069042276591,-0.144706500250526
6,0.365544985048473,0.0809018132798198
1,0.326559135690331,-0.0334476183630719
1,-0.937188304960728,0.0429206701134202
2,-0.704284621402621,-0.11137058038817
1,-1.69507914409041,-0.021095468607274
1,-0.39531930256635,-0.0299869115826431
1,-1.33616516366601,-0.0558891484646764
1,-0.306565719656646,0.0369494103267329
1,0.919323904439807,-0.0323962506596727
1,1.29627355374396,0.0347611478837078
3,-0.90263584908098,0.000424185334469085
1,-1.16952152084559,-0.146297357415211
4,1.47745889425278,-0.00307974462842187
2,1.18084091786295,-0.0492035373652232
3,-1.97770329192281,-0.0903295302123106
4,1.43352527916431,0.0175712340016243
1,1.71716110501438,0.0834141859028175
4,1.53529568109661,0.0487082221379611
3,1.21515593957156,-0.00143736718159526
2,-0.949522777460515,0.180736413581168
0,-1.07239887770265,-0.0909483046573589
0,1.79485393874347,-0.000663473420775329
2,1.98098818957806,-0.114195220561217
1,-0.656047546304762,0.09711641838911
2,1.57076142635196,0.0110070891877123
2,0.961995419114828,-0.0556145995292058
6,1.32038816343993,-0.0949504398889148
0,-1.90979796927422,-0.0897037208363674
2,1.78351595718414,-0.127201896637688
3,-0.658044898882508,0.09732057542803
4,1.56169008277357,-0.0743954830299576
2,-0.0468444712460041,-0.0972172809850498
3,-0.863279012031853,0.0602331146333908
4,-1.05987548269331,0.131884551855992
4,0.643488083966076,0.0953275621206509
1,-0.473080683499575,-0.0424772754136605
2,-0.436134234070778,0.124440191474312
1,-0.747738732025027,-0.0805747580145459
0,-0.689577399753034,-0.132183243047758
3,-1.72305561322719,-0.115552718770656
3,-0.868606333620846,-0.08851535941981
1,1.44100247323513,-0.0969777845134934
1,-0.521825582720339,-0.0941793873018315
1,1.30184456612915,0.0130877038784483
1,1.91549270413816,0.0452071589118519
2,-1.62539351545274,-0.121074030665107
2,-1.5252768760547,-0.0418112974914492
0,-1.63070833310485,-0.0689000124238389
1,0.674083981662989,-0.0234715709717295
5,0.447586950846016,-0.0460398116761651
1,-1.52811082080007,0.0135956927499772
2,-0.332793629728258,-0.0662503276207833
4,0.180292615666986,0.0309583773877635
0,1.83901731763035,-0.0169921545745757
0,1.79106885194778,-0.00458007890762879
6,0.618437374942005,-0.0559410127060771
3,-1.86707336083055,-0.162101843628726
2,-0.987075263634324,0.087788127606504
1,-1.37864764034748,0.0647066283177211
1,-0.589063704013824,-0.00850270331277769
3,1.17261023726314,0.0277160610233509
3,1.33599168527871,-0.0824753198957265
1,-0.623033189214766,-0.0203484773231988
1,0.100423951633275,-0.178176586841642
2,-0.909736685454845,-0.0238648815657083
2,-0.328294288367033,0.125337792508093
1,-1.92740880697966,-0.0755668560453912
2,-1.64396273344755,-0.0651535820603225
3,1.04585380014032,-0.106887607510389
1,-0.29899659473449,-0.123255724300281
2,1.72251682542264,0.052064836118267
2,0.930685921572149,0.00878950885073659
2,-0.00302830804139376,0.0543864067342203
0,0.289544671773911,0.0987054841341146
2,1.5616442328319,0.0808396355587504
2,0.349554063752294,-0.133800449359096
1,0.893313948996365,0.099086003096289
2,1.8789087831974,-0.0306843279135818
2,1.89454120956361,0.0483597606889994
1,1.48340995702893,-0.153825414412235
1,-1.22226501628757,-0.123743762790198
1,1.92243786808103,0.0949632040940425
2,1.2007083883509,-0.117153198281845
1,0.856596488505602,-0.015169644263097
2,-1.05274966266006,-0.102891367750037
2,-0.0294072302058339,0.0331273992580621
0,-0.892169991508126,0.0659526587847978
1,-0.471725323237479,0.000926874863496296
2,-0.870627299882472,-0.0743150720078647
4,-1.79318151064217,-0.129303163459719
0,1.51772041246295,0.225782426254248
2,0.166598407551646,-0.143155248907144
4,-0.0407693069428205,-0.0551254243126117
2,-0.258544782176614,0.0536728677020617
1,-1.91362093854696,0.0408308165192741
2,-0.936237870715559,-0.0549931930437735
1,1.85651447623968,0.0419108275567401
2,-1.03571770433336,0.0651131321338041
2,-0.783751756884158,-0.127935543542289
2,0.0660993559285998,-0.0916346946999731
1,0.527760437689722,-0.0446767321214622
1,1.67992520704865,-0.123438776244951
5,0.951360953040421,-0.0891176360095924
0,1.94964056182653,-0.00528764086647959
1,-1.00584034714848,0.0704906305985717
5,1.95427883788943,0.134969451246971
1,-1.00140748452395,-0.0313318732670128
6,0.213508147746325,-0.118566534115022
1,1.99102587625384,-0.268608722888867
2,-1.03646786697209,0.137231998350838
1,0.63210790604353,0.0812023250814444
1,-1.77017793711275,-0.00264522366776121
3,-1.38918169122189,0.12138271155423
5,-0.181178912520409,-0.0884287702448625
2,-0.355497166514397,0.0905221508856584
0,1.28797820676118,-0.0151462417227941
2,-1.53189445473254,0.143574050793184
0,-1.13101158291101,0.05146753158441
3,-1.1737520666793,-0.10149981390586
2,1.21398363541812,-0.171450291070377
3,0.797948596999049,0.00319791163006511
4,-1.62199856899679,0.0730334847372638
3,0.0177733832970262,-0.0938564572732848
1,0.641891767270863,0.211647362061866
3,-0.924544865265489,-0.113595652734045
1,-1.88479042053223,0.00263189154689747
4,1.21168860513717,0.0509134484637761
0,-0.00208423938602209,-0.110603603217889
5,-0.0171376382932067,0.0517313153531016
2,-1.61649370286614,0.106815726921908
1,-0.99726898316294,0.0588824820609686
3,1.0684880791232,-0.0590940157015016
3,-0.871806877665222,0.0985198772636822
6,0.0286480057984591,-0.268078305105056
3,-1.65835056081414,-0.240660705415716
4,0.839033135212958,0.0501066557726788
3,1.67863843310624,0.0280451085460327
3,0.257355997338891,-0.0099186707397787
2,-1.74530925694853,0.287859259645809
1,-1.53259212430567,0.0772555266903163
1,-1.75261785462499,0.126425685525853
2,-1.0119302617386,-0.121498877042493
2,-0.418561788275838,-0.0720448348423566
1,-0.155243125744164,-0.0137486593613191
2,0.0106106977909803,-0.0225597168556416
1,-1.13807824812829,0.0933689506886939
1,-0.13488716352731,-0.117252088021104
3,0.347721537575126,-0.0391811779309957
2,-0.263476566411555,0.0110448474324247
4,1.92195162270218,0.0332360191372256
2,0.678193632513285,0.0949110440834151
2,1.14283388946205,0.0942952276376794
1,-0.897459228523076,0.0231502294914425
5,1.63878267817199,0.0828235055277173
0,1.43659896310419,0.0660112981228773
4,-1.26704808697104,0.190381346580997
5,1.14841854758561,0.121264709952802
1,0.296634417027235,-0.151037978945939
1,-1.31606679223478,0.0821175437348141
2,-0.689907694235444,-0.0357485016400627
3,1.0512324301526,0.106270483089145
1,1.72546537127346,-0.0520840690461899
6,-0.441049808636308,0.0650415624694791
1,0.580237843096256,0.157118588364374
0,1.04672405403107,-0.0249933371223475
1,1.1165843307972,-0.184927672928548
2,-0.440106600522995,-0.0981340231969915
4,-1.17158602643758,0.0120828284844248
1,-1.9708668095991,-0.00352287011379981
1,1.62272928841412,-0.119714574932238
3,0.969945214688778,0.183551110161301
2,-1.19724236428738,-0.189507637181559
1,-1.22054975293577,0.0297636675261639
2,1.7577788149938,0.0365948207165201
1,-0.318266595713794,0.026127876380259
0,1.30234622210264,-0.0628326260999341
2,1.64168571867049,0.0334126086621738
0,-1.65509987715632,-0.159197483426767
4,-1.81035055592656,-0.0476812499573088
2,-0.768649337813258,-0.0257788802717712
1,-1.69515959732234,0.00987365787259242
3,0.0308690723031759,-0.00226444178242791
2,0.187867913395166,-0.0356079030696861
2,0.272853067144752,0.0532205001276616
1,1.35307500418276,-0.0856988681112871
1,0.538617963902652,-0.0482566929985304
5,0.133160164579749,0.0134736683862915
2,-0.260514693334699,-0.0198764333820691
2,-1.6621985482052,0.147771092400445
4,0.0745094465091825,-0.0505064063348694
2,-1.18547154869884,0.207960640404627
0,-0.257694801315665,-0.0919487950669935
3,-1.79011251684278,0.228682190153503
2,1.38050270173699,0.219281182862143
7,0.493617945350707,-0.0172313810049471
0,-0.421769460663199,-0.134288702648904
1,0.104413188993931,0.128257859974569
3,0.255084686912596,-0.121946139552862
1,1.15060230437666,-0.0519659560371954
3,-1.26432949118316,-0.0973295329200808
3,-1.07550772838295,-0.133612531743034
1,0.436432891525328,-0.0182213307698048
2,0.527341353707016,0.136975262713663
2,-0.443716992624104,0.00292394561883103
1,-1.7648011976853,-0.00386200610363363
2,-1.96808028593659,0.112847793320007
1,-0.570944402366877,0.0262771434431772
4,-1.53290800005198,-0.161700156221216
4,-1.24243160057813,0.228541167822621
1,-1.27266201563179,0.0191970579993139
5,1.24688860587776,0.102929389621724
2,-0.510902541689575,-0.237623757350793
5,-0.376606630161405,0.0983066325029354
3,-1.82085180934519,0.0498454613384509
3,-0.113657582551241,-0.0534879480360791
2,0.0858778636902571,-0.0693012674646798
4,-0.562270146794617,0.143772583801653
3,-1.86764568462968,0.0807611718309236
0,-0.723858034238219,0.0398450282199028
1,-0.116097871214151,0.0196446977751183
1,-1.69103653915226,-0.170155326739973
6,0.966255939565599,0.0225384123226493
4,0.619911897927523,0.221397253546795
4,-1.36556884367019,0.047019207191267
0,0.999766918830574,0.132185004644398
1,1.37864296231419,0.232082297921868
0,-1.42284068278968,-0.01502518587307
2,-1.07048104796559,0.034155778736036
2,0.546084985136986,-0.0338486763011455
3,1.50752600003034,-0.137240812382379
1,0.459776876494288,0.11276097563009
3,0.0343646993860602,-0.156154080315414
1,-0.340339819900692,0.0954832893365638
1,-0.169706010259688,-0.13625455358928
5,-0.126114246435463,0.0159748348345696
1,0.155079170130193,-0.0204824157091955
0,1.61532260291278,0.0914838389421224
0,-1.93598167505115,0.231657107168364
0,-0.523888799361885,0.087227980489692
4,-0.199111393652856,-0.184731827734126
1,-1.77008449565619,0.0211216767948079
3,-1.20691914949566,-0.114229979060203
4,-1.89596732333302,-0.189828302088612
2,-0.217713856138289,-0.0313114141374032
1,-0.361033660359681,0.0818333798521824
2,0.360101209022105,-0.0107058829577736
3,-1.66420939471573,-0.0990215643411363
3,-1.11457006260753,-0.0256410732657159
0,1.8477797806263,0.156182678797304
1,1.38495496101677,-0.00626581245329982
1,-1.95776443649083,-0.109557578391176
1,0.987317254766822,0.105842464689029
2,-0.232466609217227,-0.132691074825351
3,1.46411691326648,-0.145197757339325
2,-0.0101055186241865,-0.180406552845328
2,1.72193407267332,0.0243503415761417
2,-0.179135905578732,-0.0732937788424334
1,1.91176234185696,-0.0149033589734509
2,1.73895720671862,-0.0769227981670907
3,1.70529671013355,-0.0651644433239595
2,-0.710516546852887,-0.0955245898495167
2,0.425166372209787,0.0640035152536722
3,-0.0413230005651712,-0.237901952029128
3,0.703903816640377,0.0200719762440085
3,1.21893337927759,0.11154363057988
1,-0.402067791670561,0.00839386342564685
3,0.618975110352039,-0.0510895568292903
2,-1.04143211245537,-0.0516973703099981
4,-1.40318279899657,-0.0873308539451388
1,1.41762037202716,0.00345762223919066
2,-0.929572152905166,0.0807064320547264
3,-0.137606117874384,0.0173640999861775
4,-1.81832242012024,-0.0509004920273513
1,-1.91095095127821,0.133686789243803
1,1.00514294300228,-0.0509699497719477
3,-0.506942320615053,0.0369269884011723
1,0.790166083723307,0.0470249670842189
2,0.322236296720803,0.0980441835955068
0,-1.0057118255645,0.0610732888135461
4,1.77139439247549,-0.265870925858106
1,-1.86901480704546,-0.0459393290376642
2,0.11855735257268,-0.0670383781220414
2,-0.556840948760509,0.0101450670560945
0,0.311230492778122,-0.0443632023767402
2,0.783723006956279,0.110433773415801
1,1.84460060857236,0.163479315791256
1,-0.963340731337667,0.000128266868166138
2,1.10627481620759,-0.150845353281253
4,0.938769272528589,0.0725447841921218
1,-0.531461734324694,-0.243722754157109
3,1.25339711178094,-0.0633952760148012
2,-0.226662477478385,0.0723266416641268
2,-0.0344561217352748,-0.0435362798848273
3,0.0735146114602685,-0.0189365122562559
2,1.36212901026011,0.134757818421127
2,-1.78471794072539,0.093937112723365
0,-0.0971061289310455,0.117454347956266
0,0.619747342541814,0.123913992116032
2,-1.1777767771855,0.106800479823644
4,-0.313311520032585,0.0946479466297683
3,-0.0929421856999397,0.00108639817851497
3,0.156672921963036,-0.0410030426834616
3,-1.26554484572262,0.0529475222535667
3,-1.63908085692674,-0.038034435848783
1,0.293111357837915,-0.0086762463632406
1,0.643332987092435,-0.060360068314555
3,1.33636487461627,-0.0326796012831143
5,-0.252336548641324,-0.191846937711762
3,-0.20908151846379,-0.0791963368053817
2,-0.0308777121827006,-0.0183783324702332
0,-1.50937835499644,-0.0812550118419878
0,1.02480574697256,0.00998598291779595
0,-0.592435961589217,0.167208413513939
4,0.148818945512176,-0.107170288652317
1,-0.147096614353359,-0.0423104199308247
0,-0.43448768556118,-0.104566876294577
1,-0.891693016514182,0.0564468841874282
3,-0.683097772300243,-0.0505791515148037
3,-0.668645423837006,0.0613240835944753
0,-0.764502489008009,0.0632707520670102
0,0.923626226373017,0.163280105192588
1,0.530104022473097,0.00877168953067975
2,1.27723114285618,0.147485423475634
2,-1.21342090610415,-0.0718805838982068
2,0.185179996304214,-0.0104017127712758
1,0.49713759124279,0.0368542941439489
2,0.760674214921892,-0.0401381085813174
1,-0.734577318653464,0.0682687697905093
1,0.811342786066234,0.096453813533625
1,-1.17344478145242,-0.0697462478948582
0,1.36548998486251,-0.059357910060261
1,-1.10649427492172,-0.0394960552644525
1,1.22722235880792,-0.0128109374093233
2,1.64821097441018,0.0968118796630306
1,-1.69722822960466,0.0398436375707405
5,-0.415021833963692,0.0149882777934665
1,0.363554627634585,0.142171115172859
0,-1.22857427317649,-0.0492042265657814
1,1.6982434913516,0.131236012526433
1,-1.55317806825042,0.0323783650384764
2,0.815235886722803,0.187026184837406
1,1.76917756069452,-0.0502066325122953
3,-1.00641177408397,-0.195148887553674
0,1.39776692725718,0.105957490130903
0,-1.6992295673117,-0.0187874166219236
4,0.554299278184772,-0.0746913534594088
2,1.99211974721402,0.0613434201304122
1,1.25979238376021,-0.0317375113036851
1,1.53381436411291,0.0332716583496038
1,-1.51270553190261,0.080915641825051
1,1.51594455167651,0.0818443886467288
1,-0.277678553946316,-0.00190574569206403
1,-0.790923004038632,0.063321475558499
6,1.25742610823363,-0.0904677871847537
3,0.081897777505219,-0.113756751754779
2,-1.69597094133496,-0.0906333494595352
0,-1.55273301154375,0.00883492255306328
